cano_smiles,pred_prop
COc(cc1)cc(CNC(c(cc2)ccc2-c2nc(Oc3ccccc3)ccn2)=O)c1OC,347020,1,0.83
Cc1cc(-c2nnc(C)o2)nn1-c1cccc(C(NCc2cc(F)cc(F)c2)=O)c1,102409,1,0.8
Cc(cc1)cc(NC(c(cc2)ccc2-n2nnnc2)=O)c1OC,309441,1,0.85
COc(cc1)ccc1OCC(Nc(cc1OC)c(Cc(c2c3)nccc2cc(OC)c3OC)cc1OC)=O,307017,1,0.85
COC(c(cc(c(OC)c1)OC)c1NC(c1cc(-c2ccccc2)nc2ccccc12)=O)=O,281113,1,1.0
Cc(ccc(C(Nc1cc2nn(-c3ccccc3)nc2cc1C)=O)c1)c1Cl,119646,1,0.92
CC(Nc(ccc(/N=C(\c(cccc1)c1N1)/C1=O)c1)c1Cl)=O,330348,1,0.9
COc1ccc(CNc2nc(-c(cc3)cc(OC)c3OC)cc(C(F)(F)F)n2)cc1,252077,1,0.88
Cc(cc1)cc(Br)c1Nc1c(-c(cc2)cc3c2OCO3)nc2n1ccnc2,302099,1,0.98
Cc(n(C)nc1C)c1-c1cc(C(Nc(cc2)ncc2Cl)=O)c(c(C)nn2C)c2n1,275825,1,0.96
Brc(cc1)ccc1-c1ccc(/C=N/c(cc2)cc3c2oc(-c2cccc(I)c2)n3)o1,69572,1,0.83
O=C(c1cc(Cl)cc(Cl)c1)Nc1ccc(Cc(cc2)ccc2NC(c2cc(Cl)cc(Cl)c2)=O)cc1,207129,1,0.92
C1Oc(cc(cc2)-c(cc3)cc4c3nc(-c3c5OCOc5ccc3)o4)c2O1,60768,1,0.94
Cc(c1c2nc(C)nc1Nc(cc(cc1)F)c1F)c(C)n2-c(cc1)ccc1F,70103,1,0.97
COc(cc1)ccc1C1=NN=C(NCCc2c[nH]c(cc3)c2cc3Cl)NC1=O,11073,1,0.92
O=C(c1ccco1)Nc1cc(CCc2nc(cccc3)c3[nH]2)ccc1,136227,1,0.95
CC(Oc(n(-c1ccccc1)nc1-c(cc2OC)cc(OC)c2OC)c1-c(cc1)ccc1NC(c1ccc(C)cc1)=O)=O,245155,1,0.87
COc(cc1)ccc1C(Nc(cc(cc1)NC(c2cc(cc(cc3)Cl)c3[nH]2)=O)c1OC)=O,237466,1,1.0
Fc1ccc(CSc2nc3ccccc3c(Nc(cc3)cc(F)c3F)n2)cc1,217119,1,0.84
COc(cc1)ccc1-c1nc2c(cc(cc3)I)c3c(ccc(I)c3)c3c2[nH]1,325990,1,1.0
COc(ccc(C(NC(Nc(cc1)cc(N2)c1NC2=O)=S)=O)c1)c1Br,321299,1,0.93
CC(Nc1cccc(NC(CNC(C(c2c3cccc2)=NN(c(cc2)ccc2OC)C3=O)=O)=O)c1)=O,145500,1,0.83
CC(C)c1cc(C(NCc(cc2)cc3c2OCO3)=O)nc2cc(-c3ncccc3)nn12,88636,1,0.87
Cc1c(C(NCc2cc(-c3ncc(-c4cc(OC)ccc4)[nH]3)ccc2)=O)oc2c1cccc2,276205,1,0.93
COc(ccc(Cl)c1)c1/N=C(\NCCc1c[nH]c2c1cccc2)/NC(c(cccc1)c1Cl)=O,312336,1,0.93
[O-][N+](c1cccc(C(Nc2cccc(-c3nc(cc(cc4)Cl)c4o3)c2)=O)c1)=O,47235,1,0.84
COc1cccc(Nc2nnc(C3=Cc(cccc4)c4OC3=O)s2)c1,89564,1,0.8
Cc1ccc2nc(Nc3nc(O)cc(O)n3)nc(C)c2c1,41512,1,0.9
CCc([nH]nc1-c(cc2)ccc2OC)c1NC(c(cc1)cc(Cl)c1Cl)=O,11606,1,0.85
O=C(c1cnc(-c(cc2)cc3c2OCO3)nc1Nc(cccc1)c1F)NCCCN1CCOCC1,200411,1,0.81
Cc1c(C(c2c(N)nc(Nc(cccc3)c3OC)s2)=O)c(cccc2)c2[nH]1,195362,1,0.83
Cc(ccc(-c1nc(cccc2)c2o1)c1)c1NC(c1cc2ccccc2cc1OC)=O,109317,1,0.99
Cc1cc2nc(-c(cccc3)c3OC)c(NC(c3cc(OC)cc(OC)c3)=O)n2cc1,184025,1,0.99
Cc1cccc(Nc2nc(-c3cc(OC)ccc3)no2)c1,343142,1,0.88
O=C(c1ccc2c(Cl)c(CCC3)c3nc2c1)Nc(ccc(F)c1)c1F,31927,1,0.85
O=C(c1cc(Nc(cc2)nnc2-c(cc2)ccc2F)ccc1)NCc(cc1)ccc1Br,271869,1,0.88
Cc1cccc(C(Nc(cc2)cc(nc3)c2n3-c(cc2)ccc2OC)=O)c1,84801,1,0.95
CC(c1cccc(NC(C(C2)n3ncc(-c(cc4)cc(OC)c4OC)c3NC2=O)=O)c1)=O,318656,1,0.88
CCc(cc1)ccc1-c1cc(C(Nc2ccncc2)=O)c(ccc(Cl)c2C)c2n1,344074,1,0.89
CN(c(c(N1C)c2)cc(NC(Nc(cccc3)c3F)=O)c2Oc2ccccc2)C1=O,243064,1,0.81
Cc(cc1)ccc1N(C(c(cc1)c2cc1C(Nc(ccc(OC)c1)c1[N+]([O-])=O)=O)=O)C2=O,31893,1,0.94
Cc(cc1)c(C)cc1NC(Nc(cc1)c(C)cc1-c1nc(cccc2)c2s1)=O,100610,1,0.88
Cc1ccc(c(Nc(cc2)cc(C#N)c2F)c(cn2)C(OC)=O)c2n1,11300,1,0.86
COc1ccc(CCNc(nc(c2c3N)-c(cc4)ccc4F)nc2nn3-c(cc2)ccc2Cl)cc1,39499,1,0.93
CC(Oc(n(-c1ccccc1)nc1-c(cc2)cc(OC)c2OC)c1-c(cc1)ccc1NC(c1cccc(F)c1)=O)=O,55724,1,0.9
Fc1cc(-n(c(c2c3)c4cnc2cc2c3OCCO2)nc4-c2ccccc2)ccc1,320960,1,0.84
Cc(cc1)ccc1-c1c(Nc2ccccc2)n2nc[nH]c2n1,29200,1,0.87
Cc(c(c1nc(C)c2)c2C(Nc(ccc(OC)c2)c2OC)=O)nn1-c1cccc(Cl)c1C,153596,1,0.97
Cc1nc2nnnn2c(Nc(cc(cc2)OC)c2OC)c1,134486,1,0.98
Cc(c(-c(cc1)ccc1F)c1nc2)nn1c(C)c2C(Nc(cc1)cc(OC)c1OC)=O,213663,1,0.94
O=C(c1cc(-c(cccc2)c2Cl)nc2cc(-c3ccccc3)nn12)NCCc1ccccc1,322235,1,0.93
CCc1nn2c(Nc(cc3OC)cc(OC)c3OC)cc(C)nc2n1,178840,1,0.98
Cc(cccc1)c1N(C(/C=C/c1cn(C)c2c1cccc2)=Nc1c2cccc1)C2=O,163511,1,0.88
COc1cc(C(Nc(ccc(Cl)c2)c2C(c(cccc2)c2Cl)=O)=O)cc(OC)c1,319868,1,0.92
COc(cc1)ccc1-c1c(NC(c2cc(Cl)cc(Cl)c2)=O)n(cccc2)c2n1,219122,1,0.95
COc1nc(Nc(cc2)ccc2Cl)nc(OC(C(F)(F)F)C(F)(F)F)n1,238234,1,0.86
COc(cccc1)c1/N=C1\Oc(cccc2)c2C=C1C(Nc1nccs1)=O,26930,1,0.86
O=C1c2cc3c(cccc4)c4ccc3nc2-c2c1cccc2,85605,1,0.92
Cc1cccc(/N=C(\NCCc2c[nH]c3c2cccc3)/NC(c(cc2)cc3c2OCO3)=O)c1,218945,1,0.91
CCC(Nc(cc1)cc2c1n(Cc1cc(C)ccc1)c(C(NCc1ccccc1)=O)c2)=O,196808,1,0.81
c1(c2nc(nc(C(F)(F)F)c2)NCc2n(nc(c2)C)C)cn(nc1)CC,192243,1,0.81
Cc([nH]nc1-c(cc2)cc(OC)c2OC)c1NC(Nc(cccc1)c1OC)=O,175153,1,0.96
O=C(c1cccc(Cl)c1)Nc1cc(-c2nc(-c(cc3)cc4c3OCCO4)ccc2)ccc1,349155,1,0.86
CC(C)(C)c(cc1C(C)(C)C)cc(Nc(cccc2)c2C(c2ccccc2)=O)c1O,186815,1,0.83
Cc(cc1)ccc1NC(N(CC1)c2c1c(C(Nc(cc1)cc(OC)c1OC)=O)ccc2)=O,211908,1,0.85
COc(cc1)cc(NC(c2ccc(-c(cc3)ccc3[N+]([O-])=O)o2)=O)c1OC,78646,1,0.85
Brc1ccc(Cn2c3nc4cc5ccccc5cc4nc3c3c2cccc3)cc1,63004,1,0.97
CCOCCCNC(c1nc(Nc2ccccc2)c(cco2)c2c1)=O,137609,1,0.85
Cc1nc2nc(-c3ccco3)nn2c(Nc(cccc2)c2Cl)c1,45466,1,0.96
Cc1ccc(CN(C(c2c3cccc2)c2c(-c(ccc(Cl)c4)c4Cl)[nH]c4c2cccc4)C3=O)o1,49573,1,0.83
COc(cc1)ccc1-c([nH]1)nnc1SCC(N=C1N2N=C(c3ccccc3)N1)=CC2=O,58971,1,0.97
Cc(cc1/C=N/c2cccc3ccccc23)cc(/C=N/c2cccc3ccccc23)c1OC,198595,1,0.9
Cc(cc1)cc2c1NC(c(cc1)ccc1OC)=NC(c(cc1)ccc1OC)=N2,207886,1,1.0
CCOc(cc1)ccc1N(C(c1c2cccc1)Nc1cc(C(Nc3cc(C)c(C)cc3)=O)ccc1)C2=O,7860,1,0.82
Cc1cccc(C)c1NC(c1nc2ccccc2c(Nc2ccccc2)n1)=O,42387,1,0.97
Cc1ccc(cc(cc(C(Nc2cc(C#N)ccc2)=O)o2)c2n2)c2c1,63350,1,0.87
O=C(c1cccc(NC(C(N(c2cccc(Cl)c2)N=C2)=O)=C2Oc2cc(CCC3)c3cc2)c1)NCc1ccco1,54649,1,0.95
Cc(cc1)cc(C)c1NC(c1cc(-c2ccco2)nc2ccccc12)=O,163442,1,0.92
O=C(c1c(cc(cc2)Br)c2nc(-c(cccc2)c2Cl)c1)Nc1ccncc1,326699,1,0.9
Cc1ccc(Cc2nn3c(Nc(cc4)cc5c4OCCO5)c(CCCC4)c4nc3n2)cc1,57770,1,0.87
Cc(cc1)cc(C)c1NC(c1nn2c(C(F)(F)F)cc(-c(cc3)cc4c3OCO4)nc2c1)=O,171083,1,0.95
CCN(c(cccc1)c1N=C1c(cc2)ccc2C(Nc(cc2)cc(OC)c2OC)=O)C1=O,276618,1,0.95
Cc1ccc(Cn2nnc(-c3noc(C(Nc4cc(OC)ccc4)=O)n3)c2)cc1,198105,1,0.91
Cc(cc(c1ccc2)Nc3cccc(Cl)c3C)nc1c2OC,42384,1,0.96
Cc(cc(c(OC)c1)Nc2ncc(C(OC)=O)c3ccccc23)c1Cl,41169,1,0.93
COc1cc(N2N=C(C(Nc(c(OC)c3)cc(Cl)c3OC)=O)c(cccc3)c3C2=O)cc(OC)c1,180695,1,0.99
Cc(cc1)c(C)cc1NC(Nc1c(-c2ccccc2)[nH]c2c1cccc2)=O,87285,1,0.96
O=C(Nc1c(-c2cnccc2)[nH]c(cc2)c1cc2F)Nc(cccc1)c1Br,321110,1,0.96
COc(cc1)ccc1-c1noc(C2=Cc(ccc(OC)c3)c3OC2=O)n1,263316,1,0.85
COc1cc2ccccc2cc1C(Nc1nnc(-c(cc2)ccc2Cl)s1)=O,309331,1,0.89
COc(cc1)ccc1-c(cc1NC(c2cccc(Cl)c2)=O)nn1-c1ccccc1,316157,1,0.95
COc(cc1)ccc1-c1nn2c(-c(cc(cc3)F)c3O)ccnc2c1,83772,1,0.85
Cc1nn2c(C)cc(C(Nc(cc3)ccc3Cl)=O)nc2c1,302383,1,0.91
Cc1cn2c(NC(c(cc3)ccc3Br)=O)c(-c3cc(Cl)ccc3)nc2cc1,39477,1,0.92
Cc(cc1)c(C)cc1NC(Nc(c(C)c1)cc(N2)c1NC2=O)=O,38850,1,0.94
Cc(cc1)cc2c1oc(-c1cc(NC(c(cccc3)c3OC)=O)c(C)cc1)n2,289732,1,0.96
O=C(c1cc(Nc2nc(-c(cc3)ccc3F)ncc2)ccc1)NCc(cc1)ccc1Cl,312975,1,0.89
CCc(cccc1)c1Nc1nc(cccc2)c2c2nncn12,245891,1,0.9
CCCNC(Nc(ccc(Cl)c1)c1-c1nc(cc(cc2)Cl)c2o1)=O,299302,1,0.86
COc(ccc(-c1nc(ccc(-c(ccc(OC)c2OC)c2OC)c2)c2o1)c1)c1OC,115075,1,0.89
Cc(cc1)cc(Br)c1NC(c1cc(-c2cc(C)c(C)cc2)nc2ccccc12)=O,318789,1,0.95
CCc([nH]nc1-c2c(C)cc(C)cc2)c1NC(c(c(OC)ccc1)c1OC)=O,1523,1,0.81
Cc(cccc1)c1-c1nc(OC)nn1-c(cc1)ccc1NC(c(cccc1)c1Cl)=O,37783,1,0.85
COc1cccc(NC(CSC(N(c2cc(OC)ccc2)C2=O)=Nc3c2[nH]c2c3cccc2)=O)c1,287076,1,0.88
Cc([nH]nc1-c(ccc(OC)c2)c2OC)c1NC(c1cc(F)cc(F)c1)=O,257380,1,0.92
Cc(cc1NC(c2noc(-c(cc3)ccc3Cl)c2)=O)nn1-c1ccccc1,156023,1,0.9
Cn(cc1)c2c1ccc(C(Nc1cc(-c3nn(C)nn3)ccc1)=O)c2,331036,1,0.86
COc(cc1)ccc1-c1n[nH]c(C(N/N=C(\c(cc(cc2)Br)c2N2)/C2=O)=O)c1,11057,1,0.98
[O-][N+](/C(/C(NCc(cc1)cnc1Cl)=O)=C1\Nc(cc(cc2)[N+]([O-])=O)c2N1)=O,124419,1,0.86
CCOc(cc1)ccc1Nc1ncnc2c1cnn2-c(cc1)ccc1OC,45116,1,0.83
COc1cc2c(cn[nH]3)c3nnc2cc1OC,249983,1,0.86
Cc(ccc(-c1nc(cccc2)c2s1)c1)c1NC(c1cc(F)ccc1)=O,230857,1,0.82
CC(c1cccc(NC(/C(/NC(c(cc2)ccc2Cl)=O)=C\c(cc2)cc(OC)c2OC)=O)c1)=O,156617,1,0.84
Cc(cccc1)c1C(Nc1c(-c(cc2)ccc2Cl)nc2n1cccc2)=O,144503,1,0.87
CC(Oc(ccc(C(Nc1cc(-c2nc(cccc3)c3o2)ccc1)=O)c1)c1OC)=O,10099,1,0.8
Cc1c(C(Nc2c(C)c(C)ccc2)=O)oc2c1-c1nn(Cc3cccc(Cl)c3)cc1CC2,72876,1,0.81
O=C(c(cc1)ccc1NC(C(N(c1cccc(Cl)c1)N=C1)=O)=C1Oc1cc(CCC2)c2cc1)NCc1ccccc1,126491,1,0.9
COc(ccc(NC(Cc1csc(NC(c(cc2)ccc2Cl)=O)n1)=O)c1)c1OC,211804,1,0.83
Cc(n(Cc1c(C)cccc1)nc1C)c1NC(c1nn([C@H](C[C@@H](c2ccco2)N2)C(F)(F)F)c2c1)=O,183049,1,0.83
Cc1nc2ncnn2c(Nc2cc(C(OC)=O)cc(C(OC)=O)c2)c1,152852,1,0.91
Cc(cccc1)c1C(Nc1cc2nn(-c(cc3)ccc3Cl)nc2cc1C)=O,116422,1,0.95
CCN(CC)c(cc1)cc(C)c1NC(c1c(C)n2nc(C)c(-c(cc3)ccc3F)c2nc1)=O,207867,1,0.82
CCc1cc(NC(Cc(cc2)ccc2OC)=O)nn1-c1cccc(Cl)c1,257034,1,0.82
COc(cc1)ccc1-c1nc2cc(C(Nc3c(C(F)(F)F)cccc3)=O)nn2c(C(F)(F)F)c1,128168,1,0.84
COc1ccc(/C=N/c(cc2)ccc2-c2nc(cc(cc3)/N=C/c(cc4)ccc4OC)c3[nH]2)cc1,124464,1,0.98
Cc1cccc(-c2nccc(Nc(cc3)ccc3C(NCc3ccccc3)=O)n2)c1,280996,1,0.89
COc1cccc(Cn2c(scc3)c3cc2C(NCCc(cc2)cc(OC)c2OC)=O)c1,304956,1,0.81
[O-][N+](c(cc(C(N1)Nc2cccc3cccc1c23)cc1)c1Cl)=O,248238,1,0.88
COc(ccc([N+]([O-])=O)c1)c1NC(c1cc(-c2ccccc2)nc2ccccc12)=O,170695,1,0.98
COc1ccc2nc3sc(C(Nc(cc4)cc5c4OCCO5)=O)cc3cc2c1,279652,1,0.94
COc(cc1)cc2c1[nH]c(C(N1Cc(cc3)ccc3C(NCc3ncccc3)=O)=O)c2NC1=S,146997,1,0.98
CCOc(cc1)ccc1Oc1cc(NC(c(cccc2)c2F)=O)cc(NC(c(cccc2)c2F)=O)c1,119983,1,0.81
COc1cccc(/C=N/NC(c2cc(-c3ccc(CC4)c5c4cccc35)n[nH]2)=O)c1OC,28967,1,0.91
c12c(c(C(Nc3nccc(c3)C)=O)cc(n1)c1occc1)c(nn2C)C,291310,1,0.9
CCCOC(c1nc2cc(C)c(C)cc2nc1Nc(cc1OC)cc(OC)c1OC)=O,346995,1,0.93
Cc1cc(/N=C(\NCCc2c[nH]c3c2cccc3)/NC(c(cc2)cc(OC)c2OC)=O)c(C)cc1,325110,1,0.94
Cc1ccc(cccc2Oc(cc(c(C#N)c3)C#N)c3-n3nnc4c3cccc4)c2n1,195596,1,0.9
CC1=Nc(cc(cc2)C(NCCc3c[nH]c(cc4)c3cc4Cl)=O)c2N(Cc2ccccc2)C1=O,60739,1,0.95
Cc(cccc1)c1C(Nc(cc(cc1)NC(c2cc(cc(cc3)Cl)c3[nH]2)=O)c1OC)=O,72944,1,1.0
COc(cc(cc1)-c(cc2)cc(OC)c2NC(c(cc2OC)cc(OC)c2OC)=O)c1NC(c(cc1OC)cc(OC)c1OC)=O,122988,1,1.0
Cc1cc(/N=C(\NCCc2c[nH]c3c2cccc3)/NC(c2cccs2)=O)cc(C)c1,140793,1,0.81
Cc(cc(C(NCc(cc1)ccc1OC)=O)c1ccc2)nc1c2-c1ccccc1,209214,1,0.88
CN(c(ccc(NC(CCC(N1)=Nc(cccc2)c2C1=O)=O)c1)c1N1C)C1=O,288097,1,0.8
COc(cc1)ccc1N(C1=O)N=CC(Oc(cc2)ccc2Cl)=C1Nc1cc(C(NCc2ccncc2)=O)ccc1,164864,1,0.95
COc(cc1)cc2c1nc(NC(c1ncccc1)=O)s2,203517,1,0.84
Cc(cc(cc(-c1ccccc1)n1C)c1c1)c1N/C(/c1ccccc1)=C\C(c1ccccc1)=O,298739,1,0.96
O=C(c(cccc1)c1-c1c2c(cc3)no1)c2c3Nc1ccccc1,235041,1,0.83
Cc1nn2c(SCC(Nc(ccc(Cl)c3)c3F)=O)nc(cc(c(OC)c3)OC)c3c2n1,154933,1,0.81
CCCOc(cc1)ccc1C(Nc(cc(cc1)-c2nc(cccc3)c3o2)c1OC)=O,218155,1,0.91
COc(cccc1)c1NC(C(C1)Nc2nc(cccc3)c3n2C1=O)=O,21219,1,0.92
COc(cc1)cc(-c2nc3ccccc3c(C(Nc3cnccc3)=O)c2)c1OC,101055,1,0.98
CCc1nc2ncnn2c(Sc(cc2)ccc2NC(Nc(ccc(F)c2)c2F)=O)c1,285320,1,0.85
CC(C)(C)c1nn2c(-c3cc(OC)ccc3)cc(C(Nc(cc3)ccc3F)=O)nc2c1,58721,1,0.97
Cc(ccc(-c1nc(cccc2)c2o1)c1)c1NC(c1ccc(CC2)c3c2cccc13)=O,19745,1,0.99
Cc(cc(cc1)-c2ccc(CNC(Nc(cc3)ccc3OC)=O)c3cnccc23)c1OC,76077,1,0.85
O=C(Nc(cc1)cc2c1c(cccc1)c1o2)Nc1cccc(Cl)c1,274401,1,0.86
c1(nc2c([nH]1)ccc(c2)OC)SCC(Nc1c2c(ccc1)cccc2)=O,159411,1,0.88
COc1cc(C(N2NCc(cc(cc3)Br)c3F)=Nc(cccc3)c3C2=O)cc(OC)c1OC,33159,1,0.89
Cc1c(CCN/C(/NC(c2cccc(Cl)c2)=O)=N/c(cc2)ccc2OC)c(C)nn1C,224509,1,0.8
O=C(c(cc1)cc2c1nc[nH]2)Nc1nc(cccc2)c2s1,36680,1,0.92
Cc1nc(cc(cc2)C(NCCc3ccccc3)=O)c2n1-c(cc1)cc(F)c1F,102868,1,0.89
CCc(cc1)ccc1-n1ncc(-c2nc3ccccc3c(C(NCCOC)=O)c2)c1C,185672,1,0.89
Cc1cc(C)nn1CCc1nn2c(NCCc3cc(C)ccc3)nc(cccc3)c3c2n1,72476,1,0.95
COCCn1c2cccc(NC(c3cn4nnnc4cc3)=O)c2cc1,91560,1,0.93
CCc(c(-c1ccccc1)c1nc2)nn1c(C=CN1NC(c(cc3)ccc3OC)=O)c2C1=O,198766,1,0.91
COc(nc1-c(cc2)ccc2F)nn1-c(cc1)ccc1NC(c1cc(OC)ccc1)=O,315927,1,0.95
CCc1cc(C(NCc2cccs2)=O)nc2cc(-c3ncccc3)nn12,286758,1,0.88
COc1ccc(CNC(c2noc(Cc3noc(-c(cc4)ccc4F)n3)c2)=O)cc1,315333,1,0.85
COc1cc(NC(Nc2cccc([N+]([O-])=O)c2)=O)cc(OC)c1,275605,1,0.88
C(c1nnc2sc(-c3cc(cccc4)c4[nH]3)cn12)Oc(cc1)cc2c1OCO2,59333,1,0.87
COCCNc1nc(-c(cc2)ccc2Cl)nc2ccccc12,129934,1,0.82
CNc(ccc(Br)c1)c1C1=Nc(cccc2)c2NC1=O,344572,1,0.92
Cc1cccc(Nc2cc(C)nc3nc(-c4cnccc4)nn23)c1C,192394,1,0.94
COc(nc1-c(cc2)ccc2OC)nn1-c1cccc(NC(c2cccc(F)c2)=O)c1,213830,1,0.97
CCOc(cc1)ccc1-c1nc2ccccc2c(C(NCCc(cc(cc2)OC)c2OC)=O)c1,222571,1,0.89
CC(N1c(cc2)ccc2NC(c2c(-c(cc3)cc(OC)c3OC)ocn2)=O)=Nc(cccc2)c2C1=O,175046,1,0.97
COc(ccc(NC(c1ccc(CSc2nnc(-c3ccncc3)n2-c2cccc(Cl)c2)cc1)=O)c1)c1OC,255457,1,0.87
Cc1c(Cn2nccc2)nc(-c(cc2)ccc2NC(c(cc2)cc3c2OCO3)=O)o1,77450,1,0.86
C1(N[C@H](C(Nc2c1cccc2)=O)CC(Nc1c(ccc(c1)C)OC)=O)=O,183020,1,0.85
COc1c(C2n3ncnc3NC(c(cc3)ccc3F)=C2)cccc1,337065,1,0.86
CCOC(c(cc1)cc(NC(c(ccc(F)c2)c2F)=O)c1-n1c(-c2ncccc2)nc2c1cccc2)=O,274316,1,0.94
CC(Nc1cccc(C(N/C(/NCc2ncccc2)=N/c(cc2)cc(Cl)c2OC)=O)c1)=O,344022,1,0.86
Cc(cc1)ccc1-c1cn(c(ccc(C(NCc2cccc(Br)c2)=O)c2)c2s2)c2n1,157644,1,0.85
Cc(n(-c(cc1)ccc1OC)nc1)c1-c1nc2ccc(C)cc2c(C(NCc2cnccc2)=O)c1,241400,1,0.97
COCCOc(nc1-c(cc2)ccc2F)nn1-c1cccc(NC(c(cccc2)c2F)=O)c1,272126,1,0.81
CCCNC(c(cc1)ccc1Nc1ccnc(-c2cccc(F)c2)n1)=O,174840,1,0.8
O=C(c1cc(-c(cc2)ccc2F)nc2ccccc12)Nc1ccc(CCc2nc(cccc3)c3[nH]2)cc1,343454,1,1.0
Cc(cc1)cc(NC(c2c(N)n(CC(Nc(cc3)cc(OC)c3OC)=O)nn2)=O)c1OC,127882,1,0.84
Cc1c(ccc(OC)c2)c2nc(Nc2nc(O)cc(-c3ccccc3)n2)n1,112747,1,0.98
Cc(cc1c(C(OC)=O)c2)ccc1nc2-c1cc(OC)ccc1,141308,1,0.88
Cc(cc(cc1)-c2nc(cccc3)c3o2)c1NC(c(cc1)cc(Cl)c1Cl)=O,98507,1,0.8
COc(cccc1)c1NC(NCC(c1c[nH]c2c1cccc2)c1ccccc1)=O,299101,1,0.82
COc(ccc(NC(c(cccc12)c1NC(CCC1)=C1C2=O)=O)c1)c1Cl,282427,1,0.93
Cc1cccc(-c2nc(cc(cc3)NC(c4cc([N+]([O-])=O)c(C)cc4)=O)c3o2)c1,265961,1,0.84
CCCCc(cc1)ccc1NC(c1cccc(Nc2ccnc(-c(cc3)ccc3F)n2)c1)=O,113704,1,0.94
Cc1cccc(Nc2nc(C(Nc(ccc(C)c3)c3Cl)=O)nc3ccccc23)c1,255975,1,0.99
Cc(cc1)ccc1Nc1c(-c2c[nH]c3c2cccc3)nc2n1cccc2,13243,1,0.98
COc(cc1)ccc1Oc(cc1)nnc1-c1cccc(C(Nc(cc2)cc3c2OCO3)=O)c1,346000,1,0.97
COc1cccc(OC)c1-c(cc1)ccc1-n1c(C(NCc(cc2)cc(F)c2F)=O)cnc1,210691,1,0.81
Cc(c1c2cccc1)nn1c2nnc1-c(cc1)ccc1NC(c1ccccc1)=O,241288,1,0.91
COc1cccc(C(Nc(cc(cc2)Cl)c2OC)=O)c1,346871,1,0.86
Cc(c(-c(cc1)ccc1F)c1nc2)nn1c(C)c2C(NCc1cc(OC)ccc1)=O,92732,1,0.83
Cc1n[nH]c(C(Nc(cc2)cc(Cl)c2OC)=O)c1,86867,1,0.83
O=C(c1cc(-c(cc2)ccc2Cl)nn1-c1ccccc1)Nc1nnc[nH]1,276923,1,0.84
COc1ccc(CCNC(c2cc(-c(cc3OC)cc(OC)c3OC)nc3ccccc23)=O)cc1,269779,1,0.97
CC(Oc(n(-c1cc(C)ccc1)nc1-c2cc(OC)ccc2)c1-c(cc1)ccc1NC(c1c(C)cccc1)=O)=O,1019,1,0.87
O=C(c1cn(cc(cc2)-c(cccc3)c3F)c2n1)NCc(cc1)cc2c1OCO2,40839,1,0.85
COc1cccc(Cn2nnc3c2ccc(C(Nc(cccc2)c2F)=O)c3)c1,221882,1,0.96
CCc(cc1)ccc1/N=C(\NCc1ncccc1)/NC(c1cc(NC(C)=O)c(C)cc1)=O,11621,1,0.83
COCCN(C(c(ccc(-c1nc(-c(cccc2)c2OC)no1)c1)c1N1)=O)C1=O,31999,1,0.92
Cc([nH]nc1-c(cc(cc2)OC)c2OC)c1NC(Cc(cc1)ccc1OC)=O,110121,1,0.86
COc(cc1)ccc1-c1nn(CC(Nc(cccc2)c2F)=O)c(c2c3)c1cnc2ccc3F,152586,1,0.84
Cc(c(C(OC)=O)c1nc2)nn1c(C=CN1c3cc(OC)cc(OC)c3)c2C1=O,339071,1,0.89
COc1c2OCOc2cc(-c2nc(-c(cc3)ccc3Cl)c(-c3ccccc3)[nH]2)c1,199503,1,0.95
CC(Nc1nonc1-c1nc(cccc2)c2n1Cc1cccc2ccccc12)=O,115252,1,0.81
CCc(cccc1)c1NC(Nc(cc1c(OCC)c2)ccc1nc2-c(cc1)ccc1F)=O,264137,1,0.91
Cc(cc1)c(C)cc1N(C(C(Nc1ccccc1)=C1Sc2cc(NC(c3cc(OC)ccc3)=O)ccc2)=O)C1=O,40643,1,0.86
Cc1cc(Nc(nc2C)nc(Nc(cccc3)c3OC)c2[N+]([O-])=O)c(C)cc1,85681,1,0.99
COc(cccc1)c1N(C=CN=C1NC(c(cc2)cc3c2OCO3)=O)C1=O,289926,1,0.9
Cc1c(/C=C/C(N2C)=Nc(cccc3)c3C2=O)c(cccc2)c2n1C,276507,1,0.81
O=C(c1nc(-n2cnnc2)ccc1)Nc(cc1)cc(N2)c1NC2=O,96861,1,0.89
Cc1cccc(C(Nc2c(C)ccc(-c3nc(cccc4)c4o3)c2)=O)c1,287047,1,0.88
O=C(c(cc1)cc(N2)c1-c1nc(cccc3)c3n1C2=S)NCCc1ccccc1,125027,1,0.96
CCc(cc1)ccc1-n1ncc(-c2nc3ccccc3c(C(NC)=O)c2)c1C,142286,1,0.95
COc(cc1)ccc1-c1c(NC(Nc2ccccc2)=O)n(cccc2)c2n1,71141,1,0.93
CCCOC(c1nc2ccccc2nc1Nc1cccc(C(F)(F)F)c1)=O,294946,1,0.8
O=C(c(cc1)ccc1F)Nc(cccc1)c1C(Nc1ccccc1)=O,287428,1,0.8
Cc(cc12)ccc1ncc1c2n(-c2ccccc2)nc1-c(cc1)ccc1OC,291740,1,0.92
Cc1cccc(C)c1NC(c1cc(-c2cccs2)nc2ccccc12)=O,327885,1,0.85
Cc1cc(NC(c2nn3c(C(F)(F)F)cc(-c(cc4)ccc4Cl)nc3c2)=O)c(C)cc1,36690,1,0.9
